attribution,collection,documentation-url,endpoint,licence,organisation,pipelines,entry-date,start-date,end-date
,conservation-area,https://data.gov.uk/dataset/c782a0de-ef2f-4c6d-aef3-dc068ac12e6b/conservation-areas-babergh,e6a63c92987299ca1409660135ab597f51b13f8c050421e7602c8f01054205f9,,local-authority-eng:BAB,conservation-area,,,
,conservation-area,https://data.gov.uk/dataset/b62d9315-b1d5-455c-ac69-c1161aa1c30c/conservation-areas,91ab6be088bfb215edd320eee06ad41dc291b8a20c21d5d555f2a91fb65afabc,,local-authority-eng:BAR,conservation-area,,,
,conservation-area,https://data.gov.uk/dataset/ac2f42ea-73d5-486a-b826-11042ea3b59f/conservation-areas,497ff12e5e4ff3aeef32e70159343a218fa721ac494eb3eb3428b19cb6187e22,,local-authority-eng:BOL,conservation-area,,,
,conservation-area,https://data.gov.uk/dataset/dbadf809-f90c-4089-841b-4bbd293b0651/conservation-areas,79c8d68e7c08230c990410038451d84f11566963510e8c364a3e9966ac6a1cb8,,local-authority-eng:BOS,conservation-area,,,
,conservation-area,https://data.gov.uk/dataset/a4946e7c-4b1d-4eb0-b737-22342d3d1534/bracknell-forest-conservation-areas,f61dbbe82f62d287f0e116f1342d923d8e897336ffedc8e0133f7bbe292d9620,,local-authority-eng:BRC,conservation-area,,,
,conservation-area,https://data.gov.uk/dataset/44b71d5f-65d4-4029-8f37-4f06c81e83ae/conservation-areas,2bebde11cb215cd6348f5e47a4ed58c8f86d6a533911ed52b821d351346d9ebe,,local-authority-eng:BRD,conservation-area,,,
,conservation-area,https://data.gov.uk/dataset/0aa6fda5-92ca-4831-a3de-facbe8ba557c/conservation-areas,14b600742e98828a6236f52246d80855d55b10855e7c0c0cffcfdf56a3b96f52,,local-authority-eng:BRT,conservation-area,,,
,conservation-area,https://data.gov.uk/dataset/bbb3cc40-ba5a-4aa6-970c-99aafcbb30bf/conservation-areas,0d8e344034c0489e9142e824ebeb300c5af5e103d140e36f3dc710d221c05f37,,local-authority-eng:CAR,conservation-area,,,
,conservation-area,https://data.gov.uk/dataset/b99685b2-0eb6-407e-87e1-4be5e7866655/conservation-areas,5c32ce2a1c89b1f91b7c6ebca6c01aaff88797917d42c637732b5ef8a026d099,,local-authority-eng:CHI,conservation-area,,,
,conservation-area,https://data.gov.uk/dataset/fe35e1f9-d0aa-4343-97f3-3ec98094126a/conservation-areas,12531744c36543206a5864c5084f9f03e5fbed3236c5b960ce8041db063a471f,,local-authority-eng:CLD,conservation-area,,,
,conservation-area,https://data.gov.uk/dataset/5ce2f2f6-60c4-4694-87b2-bce1eb37dc02/camden-conservation-areas,3e7bcbc7b099c29cf896423408043fdbd7e74e3a590fd41cec2bef02cbf65b71,,local-authority-eng:CMD,conservation-area,,,
,conservation-area,https://data.gov.uk/dataset/f4269771-fc24-4332-97e1-47852580fbf1/conservation-areas,67422093e99d42433f269176d2c6beee1cddf899adea724752559e20d6528cf3,,local-authority-eng:CON,conservation-area,,,
,conservation-area,https://data.gov.uk/dataset/b49d5dd6-d2d9-4f5b-8902-73e8ee6f8f0c/conservation-areas-test,bcb30cd5d27070adb905b1a330d3129f0d4c2fae70a1a9a82a7052806d2c50ac,,local-authority-eng:COT,conservation-area,,,
,conservation-area,https://data.gov.uk/dataset/34998a72-3d6e-40eb-a5bd-f9bc9c4ec1e3/conservation-areas,7cb1692a54e5a767247f2539cc65d2f02c0d0e47f81aef5d67db0363709a99b5,,local-authority-eng:DUD,conservation-area,,,
,conservation-area,https://data.gov.uk/dataset/fd5a99a2-96f2-4f68-a7db-e5ae327467a7/conservation-areas,5004df3c9fc27706191d116c528a6e4c114f1bffb5b1ad92848946cd81844548,,local-authority-eng:DUR,conservation-area,,,
,conservation-area,https://data.gov.uk/dataset/692c22b2-6a7f-4aac-8e00-4982948a6085/conservation-areas,e1f6e219b7adc81361f0384476275dd486f12aa73368af1b5c91c3c0a879ea1b,,local-authority-eng:EPS,conservation-area,,,
,conservation-area,https://data.gov.uk/dataset/2bad5f04-ad3a-45d1-8065-a9ba872cd871/calverton-np-conservation-area,a910b126bd355f5cdd90e37e657780087d2be5ecde52ba2e76bd0ed471ee7762,,local-authority-eng:GED,conservation-area,,,
,conservation-area,https://data.gov.uk/dataset/42928985-6f50-4b2d-b4eb-18f864ed24c9/linby-np-conservation-area,9352c2d696ba369c115ebeaa00900c036d91a4359157b7c9cee924b74c77a498,,local-authority-eng:GED,conservation-area,,,
,conservation-area,https://data.gov.uk/dataset/916d2ca7-7f50-49ad-8a62-49a835d78775/lpd18-conservation-areas,b9b5ea6bcbca02fbf560859045d78b5ef21b5dffbaa7d578b01e810e0572d6c6,,local-authority-eng:GED,conservation-area,,,
,conservation-area,https://data.london.gov.uk/dataset/conservation_areas,5d1d938d712dc3c3e094f070581466f89e397e1669655850b6caf7d3b643cfed,,local-authority-eng:GLA,conservation-area,,,
,conservation-area,https://data.gov.uk/dataset/7acc10b4-f7df-4c02-8622-acbbaadb031d/halton-conservation-areas,f4415a266ba03cc5c71ab627967e794ce0b8ba4c5da00c79aacc40b55f6e7a93,,local-authority-eng:HAL,conservation-area,,,
,conservation-area,https://data.gov.uk/dataset/97c20449-5bb3-4545-9a6b-e8de6f05f83f/conservation-areas,64a4cd872a5044d008ca4c1afcb391eb08b32f604f73e21fb5e704bf196a41c1,,local-authority-eng:HMF,conservation-area,,,
,conservation-area,https://data.gov.uk/dataset/0e7646a0-39b2-4c8d-aa59-edd272ca6f45/conservation-areas,5d141ba07b62c506302430c5ceaa4468c8579538752f7f261ab10fb229f8c4df,,local-authority-eng:KET,conservation-area,,,
,conservation-area,https://data.gov.uk/dataset/db604aee-5136-497f-9a10-9af320b617e8/kmbc-conservation-areas,b9613a49ae549aefc90774f71cda0c99c11814f5d3b7c5da6ade6b2893b277b6,,local-authority-eng:KWL,conservation-area,,,
,conservation-area,https://data.gov.uk/dataset/d3e34de8-6a8f-404f-8886-6243d50557fc/conservation-areas,9c2d7fc1f818b23b2e8d0a89b43ed7278e41d25e4225b4de9910482a72f24230,,local-authority-eng:LBH,conservation-area,,,
,conservation-area,https://data.gov.uk/dataset/e702ebff-27b4-4e86-acbb-74d066f3c4e7/conservation-areas,e16847d72fae8c0561a5093e1aa8f98ee64070746b682928e906c75ae9fa3671,,local-authority-eng:LCE,conservation-area,,,
,conservation-area,https://data.gov.uk/dataset/e31bb7b2-74c6-4d31-ab3b-e6cf17dfc786/conservation-areas,8ef7c6547386b2330e06d93ba3f5e65cbb21edc4943bbc566203419198a1866b,,local-authority-eng:LND,conservation-area,,,
,conservation-area,https://data.gov.uk/dataset/fed739d7-1303-4397-bc1e-1312a0015b41/conservation-area-historic-breakdown,f1c0048a9dbf0c716bfdbaba9e4da19870a59d95507aaa046824fcba01064a25,,local-authority-eng:MAL,conservation-area,,,
,conservation-area,https://data.gov.uk/dataset/65fd679a-1159-440a-a264-e2351920eda8/conservation-areas,7beac1f5d394d6d9e4db2c960d83c1f1f8b9d3ddf46f8202cd65a43f98036896,,local-authority-eng:MOL,conservation-area,,,
,conservation-area,https://data.gov.uk/dataset/ef2fc709-fef9-42b2-b2f5-6a4116ed59c4/conservation-areas,68c91b80f9c894423201b4d90c171d5cc0479ef2e0cc7630e0a4c85df56a8688,,local-authority-eng:NDO,conservation-area,,,
,conservation-area,https://data.gov.uk/dataset/1dd418af-62b2-47bb-90ff-f4f8d583aaad/conservation-areas,5e15eba1bd113aa524840907df82132457c85491ceb2e448f5ffa42dff0a9c19,,local-authority-eng:NED,conservation-area,,,
,conservation-area,https://data.gov.uk/dataset/b5549f72-b641-4ce9-95fa-46d071d6f821/conservation-areas,ff3a568c9cc2f76a4358e0a60a71a7c92c10f07df7e257101422ed05ac906a3d,,local-authority-eng:NET,conservation-area,,,
,conservation-area,https://data.gov.uk/dataset/231529d5-462c-4805-9fff-a5af0f3749ef/conservation-areas,813908b12b2b7e092e32e0c2ed7ae928add989c27ceeaac271caffea9ae7b8d1,,local-authority-eng:NGM,conservation-area,,,
,conservation-area,https://data.gov.uk/dataset/ccd28093-713e-4b9f-8d69-e350a00e7940/conservation-areas,6db7a78f1a3681ff82dd14e7abe1391169575d1df7660902afbbc10cec67b202,,local-authority-eng:NOW,conservation-area,,,
,conservation-area,https://data.gov.uk/dataset/edf782ca-10ce-4999-8451-a803c3f4d618/conservation-areas,ac19391810de7d9001f2c97fba43c3194c7d598b90277e47d8f5fa5a4babd491,,local-authority-eng:OLD,conservation-area,,,
,conservation-area,https://data.gov.uk/dataset/5e39b5a4-cba0-491c-9143-30ef31f9ecf7/conservation-areas,a4197adbefe3deb8f96bff4ba356a4c98e093983240fe8e913481d6bbcf3d9db,,local-authority-eng:PUR,conservation-area,,,
,conservation-area,https://data.gov.uk/dataset/fe5afd6e-75fb-4b92-b3ca-d5015a1d540b/special-areas-of-conservation,0d384b928dcd6640dd25a7f6ef6fe7eed1b7a6850b6aee40f2f4250eb3d2c5df,,local-authority-eng:PUR,conservation-area,,,
,conservation-area,https://data.gov.uk/dataset/7e8ca82b-fee7-4bfa-bc01-af1264dfe2a9/rochford-conservation-areas,01c1fb38c771e2ebd83a12e48edb70c64f1e28ce048a5fce584693623271b50e,,local-authority-eng:ROC,conservation-area,,,
,conservation-area,https://data.gov.uk/dataset/5b6c6254-1493-4840-a507-21f7b711582e/sedgemoor-conservation-areas,1e54db15e6aacb60345575ec20d558851d722a4711bb20b324ccb7cbffd1afa9,,local-authority-eng:SEG,conservation-area,,,
,conservation-area,https://data.gov.uk/dataset/17798a47-9ceb-4d60-974d-ffe7feed634d/sheffield-conservation-areas,8ddf05d55c4b353a5f08b62dd3f146ea022e85271e7ccd696024142d01a28fff,,local-authority-eng:SHF,conservation-area,,,
,conservation-area,https://data.gov.uk/dataset/86bea27d-e174-4a67-aa4b-ee1d3c72a0e8/st-helens-conservation-areas,985c16bc25453fd0649f2e03b4901ee882fd008b06d25cd2ed2f2272e8bc8990,,local-authority-eng:SHN,conservation-area,,,
,conservation-area,https://data.gov.uk/dataset/874d96c2-b423-4a3f-b67d-8e5acbbf418b/conservation-areas,1a6d1c7d4bbb246f6c0dbb8280e13c6f23db307e62980c68d96871e6cf0383db,,local-authority-eng:SKP,conservation-area,,,
,conservation-area,https://data.gov.uk/dataset/628b09d5-94ab-405b-8a3c-29289712b99e/conservation-areas,3e7bba7ac22c59c6daaac91eb6f68e513f95032060614b0cb142b7d1cd4bbd94,,local-authority-eng:SLF,conservation-area,,,
,conservation-area,https://data.gov.uk/dataset/4b4ba91e-9b2e-4789-bb93-c63a70f1876f/conservation-areas,c12b7a839854363d0992dd250014caf44f6bddd0cc8eb3836f02925b048b4575,,local-authority-eng:SNR,conservation-area,,,
,conservation-area,https://data.gov.uk/dataset/56df2a37-14c4-4c1e-8dfe-46727ebbfbe6/southend-conservation-areas,131407a52e7d82e9ca4dc1dbd3c89a4442a78e3223c00c843e1fd27f647cd1e2,,local-authority-eng:SOS,conservation-area,,,
,conservation-area,https://data.gov.uk/dataset/519b7bf1-e830-4cf9-8d90-1546e3764a1d/conservation-areas,d74730ad1ef0a9baefea7d86e5175c81752896a5cdaf2e28b88027dce9b27317,,local-authority-eng:SOX,conservation-area,,,
,conservation-area,https://data.gov.uk/dataset/de1d30d6-24d2-40e4-9b1d-60f6e503ebaa/conservation-areas,f6b468c84948ec43983f7dda486b3f224735e2889f94f69cd83ddf0db9b35e19,,local-authority-eng:STH,conservation-area,,,
,conservation-area,https://data.london.gov.uk/dataset/conservation_areas,5d1d938d712dc3c3e094f070581466f89e397e1669655850b6caf7d3b643cfed,,local-authority-eng:SWK,conservation-area,,,
,conservation-area,https://data.gov.uk/dataset/d2284a6c-82bd-4b7c-9dc8-cecbe2fe0969/conservation-areas,833e2e15068ee0aa57d94513b1ec5035b681b22a626bb080749aa323391d2b50,,local-authority-eng:TRF,conservation-area,,,
,conservation-area,https://data.gov.uk/dataset/28b46d64-2785-4c7f-a442-49c818e0230c/conservation-areas,64fef87302ed211f1a7f4f3df9c098c30c4290e3703dd36f86a13c727581593c,,local-authority-eng:VAL,conservation-area,,,
,conservation-area,https://data.gov.uk/dataset/7c6bb0bb-d53b-4fc5-80f6-1c28b7555b41/conservation-areas,1607b75510852fe505c64468d16c38ab591619ca88535722ed98c97e8c05fa54,,local-authority-eng:WAE,conservation-area,,,
,conservation-area,https://data.gov.uk/dataset/739ffcb2-54ba-49a0-b6ec-b273fe46f20d/rbwm-conservation-areas,5f4c5116955fcf2d4398988c3edfcd12175cd371f9bacb9f90a3129386b204c4,,local-authority-eng:WNM,conservation-area,,,
,conservation-area,https://data.gov.uk/dataset/8e05f77a-2fd3-4c20-b791-891879f418e0/conservation-areas,e2c7984b3b5f32e6420e243fef483d4d37b307f2ad84f47cd22a8ebd53a94a57,,local-authority-eng:WOX,conservation-area,,,
,conservation-area,https://data.gov.uk/dataset/64f0dd17-3ec6-4099-a976-6a69fde5aebb/dsa-2013-special-area-of-conservation,c2aa5fe7f3050a4a2b4f5114bed6e5d6b4b492297e4d7e19bc760e11210231b6,,local-authority-eng:WYO,conservation-area,,,
,conservation-area,https://data.gov.uk/dataset/befc8b34-a954-4527-b355-1fdfbb78e3db/conservation-areas,c89258d2677ecee8125a4258ebc3d7cc794d21bd626a33c5ef05312e5e92ce29,,local-authority-eng:YOR,conservation-area,,,
,conservation-area,https://data.gov.uk/dataset/c184f01b-5df5-40ca-b72e-b6b00a506157/ldnpa-conservation-areas,4fc9852e72e718637117e61c7fd28be432123c9b3bf7e77fe6a3f778cc37e54b,,national-park-authority:Q27159704,conservation-area,,,
,conservation-area,https://data.gov.uk/dataset/7d5490e2-d6e1-4656-bdd3-5be48186d2e5/dnpa-conservation-areas,b89a17ca70af985a2b4849fb1b95d90be4b10b7f53a2846f1b9865dd07e31339,,national-park-authority:Q5225646,conservation-area,,,
,conservation-area,https://data.gov.uk/dataset/f9b58c79-0558-4e12-9128-d896f4bd2881/conservation-areas,d9f930af09cef73df4db5745d5555afb5b02f51c4818bd97e804b349f8f3ba4e,,national-park-authority:Q72617988,conservation-area,,,
